Age,Occupation,purchase1,purchase2,purchase3,purchase4,purchase5
46,7,4998,7027,1519,18577,12782
70,7,1658,625,2079,9837,5315
43,14,766,6063,350,11433,14774
34,7,3502,321,606,1453,2625
42,12,794,4860,1412,21472,970
54,4,1238,119,1793,207,1023
44,4,3507,459,2499,22725,1487
66,15,4756,1657,1067,16878,9514
58,6,2013,4807,2115,11933,11754
37,4,3658,1523,1435,13797,44
41,15,161,2732,891,10847,1992
54,20,1911,8090,1411,4031,5815
21,6,2840,6270,528,15468,14656
26,5,4443,8396,458,14937,348
52,4,2766,1970,1450,14186,10347
48,16,2214,6280,604,3114,6612
59,2,1431,7788,1211,8215,6529
54,5,4821,6103,1441,23892,5314
21,14,322,5267,1999,17725,5217
39,11,995,4097,998,23821,10348
40,11,3274,9285,1508,13474,14831
34,12,4996,647,2485,11852,11292
34,13,4584,8990,2023,4187,6332
66,17,3439,2391,1836,9559,12082
44,10,2435,6003,1484,1716,6627
64,6,433,6673,1181,1001,7426
34,6,2429,8594,196,3834,10624
69,18,2435,7426,483,24916,12750
40,5,2619,819,1411,1047,9697
35,7,4275,8152,1057,17142,8914
31,8,2636,4404,2230,2583,11255
22,11,3980,7080,599,11739,7239
28,1,2231,1662,588,17330,11976
62,6,3230,6496,663,17226,11787
31,16,2107,7147,97,746,3434
69,6,3439,6561,1173,17112,14166
53,19,1444,3487,651,22767,7343
25,20,1204,3550,2251,17105,12376
39,12,1593,1535,1843,16598,26
17,11,1690,696,1045,13786,12354
49,13,421,6853,1599,19862,5846
20,19,3429,9334,2129,6811,13577
66,3,4655,4034,483,2701,10517
18,19,726,3048,1613,5958,660
60,16,108,1831,497,5286,7790
38,5,3267,8406,1484,4536,1728
64,17,1722,7434,823,14502,706
67,2,2916,3698,2042,16520,13586
42,15,298,3798,734,1672,203
32,8,3503,4169,889,20914,1938
27,14,989,7465,888,16238,10549
24,18,968,9823,368,6559,3456
39,20,4506,126,2017,18542,126
52,4,3086,9682,33,16120,14852
50,2,715,4124,2494,13247,13495
25,12,4348,3661,1902,13112,14637
65,17,1306,7881,2371,19577,6446
54,3,543,4933,1176,11668,6819
16,9,3025,6810,1787,11781,6896
46,18,1457,1029,801,13608,11172
48,3,3769,5462,1952,19635,11177
43,9,1449,1738,1695,14091,4128
55,11,613,4185,66,18931,3871
38,15,3977,957,899,9018,10222
59,4,1528,1654,139,12689,10571
60,8,2769,1885,1261,15917,7692
25,18,1803,9213,1301,19945,7174
29,8,3103,8110,608,10580,10371
24,2,2341,6992,160,7973,3251
22,18,4415,1884,141,20972,1890
54,19,3012,6642,107,5286,9324
31,19,117,1317,1755,6616,760
25,11,3274,1298,515,9081,6029
54,13,3746,6300,1878,22716,174
51,9,2568,8546,628,19645,2701
31,14,118,5316,1516,24400,8502
48,20,4300,6649,1427,16626,6756
65,5,535,4642,1567,6949,9772
28,9,1064,523,1451,23071,558
23,8,3866,6045,1057,14347,1137
49,12,1561,8581,11,13468,4837
27,14,4228,5560,1226,106,13674
61,2,1786,8782,2454,12507,2904
55,19,2241,2753,1032,11727,5623
32,14,271,6631,10,19948,12016
39,1,2091,8309,1827,11968,10331
58,6,1535,3931,557,568,3898
61,6,4727,4929,1710,14195,5790
31,8,1181,8210,2044,10656,11550
48,3,2456,5946,1927,13214,10995
65,18,4821,3025,411,23402,3536
63,19,3795,7567,2396,20512,10557
50,3,2327,7645,1339,4314,4668
25,12,4514,7855,678,2658,10103
16,13,118,7505,1390,663,12705
36,7,3894,1777,411,13146,6665
40,16,3043,4584,1756,3481,9177
53,13,2267,5940,1541,14179,2935
31,11,3267,5868,146,752,8477
19,11,1833,4189,690,14952,4072
70,13,2587,9350,1590,19537,10481
52,4,4582,7839,2038,13970,3251
46,7,1410,6695,1238,8724,1596
41,15,3807,2320,1200,15518,14281
59,18,4631,7451,1617,235,6739
44,18,659,4491,2040,22806,11832
68,15,4653,3874,1644,21480,3865
46,2,2986,1143,2329,4952,7870
50,5,2030,8642,1601,10648,6127
63,6,1327,9418,675,2748,8952
16,17,1498,9050,2404,2787,1136
58,7,4697,7987,1778,7151,5832
36,17,1401,3869,616,6070,7625
31,15,692,9009,1430,17189,2496
46,11,4973,6815,1068,685,10803
29,13,2291,3940,2453,14452,5628
43,8,767,4453,781,5559,897
35,12,3705,7816,312,11350,6489
57,19,2094,1593,376,24625,3874
29,13,1280,8538,2183,20043,7298
51,4,4283,2769,1533,2011,2109
34,18,93,7866,1974,14204,11244
22,1,491,8621,228,12165,8054
62,19,5,7571,1368,16654,13492
54,12,1581,8144,673,3772,3934
40,20,2984,1399,761,1416,4306
69,20,1552,1039,1043,5134,9660
52,13,195,2795,1049,10478,1400
56,5,4908,8288,184,17093,10918
45,7,1457,2778,2305,20914,7207
63,18,416,4813,1702,8556,2292
65,20,1520,5527,2404,10368,415
68,17,2176,4330,1051,1367,12697
31,11,1365,8976,1578,17377,10751
17,1,169,1334,387,13796,14202
43,7,2724,6880,882,22805,1902
44,12,2832,9414,206,17548,5772
41,1,4383,3656,897,23602,2929
21,18,849,9787,402,3649,8266
52,3,345,6374,1548,1071,8378
41,13,2513,98,1016,5040,13635
54,6,1231,1768,1467,1068,8942
40,6,4477,1726,1594,18787,5915
40,2,400,7120,1677,3456,14439
50,7,299,3533,130,6337,11631
62,14,2688,2493,2229,24787,5419
35,9,2132,2447,1195,24756,1120
61,6,4578,6760,103,11259,5821
47,3,2987,5909,987,2959,12742
22,11,1083,607,2264,10514,6666
26,11,1978,4488,2203,9738,13562
21,20,695,5274,1518,17391,7388
25,12,2899,8576,1584,6519,1066
20,7,2447,1721,735,20590,9868
39,12,4833,3855,208,14695,2031
45,18,4522,2876,355,18326,11168
50,18,709,1699,2228,10153,3146
35,9,590,4362,2310,4324,4667
38,17,843,1563,1356,10391,6744
35,15,2150,4813,113,15850,2643
20,8,4450,9371,487,17446,11207
16,5,1017,679,2056,5337,8329
24,16,24,2637,852,9253,4682
68,1,2447,3599,1539,8267,1879
61,6,1443,4596,1209,9318,3379
26,2,2529,2032,1740,18745,11825
46,12,2602,204,842,9996,8523
29,14,2116,7768,2071,10208,5359
47,19,323,6590,2041,3403,3088
25,20,2330,123,2302,14251,9864
67,5,1565,8067,677,12236,7586
68,11,3746,8991,78,19556,267
28,8,3675,6464,129,10494,7294
20,6,1668,2853,1497,7095,5554
51,5,473,4243,1532,14494,7572
52,10,2185,8878,817,2847,9847
51,18,949,7121,652,12052,14043
52,19,362,2178,1599,23095,954
23,4,3130,2689,369,17891,4216
31,8,2186,5831,2438,18492,12587
45,1,2937,4997,761,22053,6051
41,8,2385,3555,59,24265,2379
38,12,2604,2606,683,23979,5482
50,6,3715,771,1104,10139,867
21,5,4987,487,1610,14865,8592
20,9,4118,2829,191,15769,8337
18,7,2401,3547,985,19078,5785
46,11,2544,3152,562,4022,1266
62,9,2663,889,1960,2892,9562
35,2,147,2997,187,13927,367
42,16,3336,9967,2055,632,12199
48,8,3129,1764,484,20227,13881
17,6,3985,8371,363,1479,8289
26,3,4891,7648,193,18004,5336
25,16,3378,3652,300,3683,2364
70,14,873,9800,1350,15277,365
26,20,1339,7366,1847,3156,10036
19,20,2186,9701,1846,23098,8682
16,3,4594,4819,1194,14725,3697
28,8,2753,338,1810,17191,9193
27,12,1232,1228,2415,24521,7218
41,2,4738,992,831,4975,1893
41,6,2667,278,2160,17815,11043
30,4,4579,903,1141,19053,4405
64,1,667,6630,1652,11070,4475
23,19,218,4704,1584,829,356
50,4,3364,4171,893,24201,11922
20,14,4238,7651,286,17785,4125
46,4,4411,4044,1597,12626,8840
20,6,4959,2995,1600,18126,14120
21,1,2068,4092,83,17259,9548
56,18,1815,2367,590,3370,11278
24,1,2490,8632,1019,5478,13605
54,19,2135,9619,848,1898,710
34,19,2730,7039,2136,15294,14647
27,14,2833,3246,193,16090,2314
38,8,3326,4219,238,16244,4612
39,10,536,4048,2276,13937,10907
33,3,4695,4358,1899,16557,14061
69,2,2920,1407,1567,784,11660
51,5,2519,4857,81,24807,4523
36,10,1443,4156,741,1601,11769
49,3,1364,3292,2122,20243,7442
67,14,3403,4002,1765,2229,4113
60,10,2018,6064,739,18461,3596
16,11,2134,8288,849,9017,14173
62,8,4882,6841,23,16003,3913
33,10,1131,2549,2028,8809,8094
39,9,3520,4879,2079,23944,8375
69,5,2559,1229,1933,3357,1617
17,15,2151,7744,730,10512,9845
28,4,3004,1233,427,19925,3806
61,15,883,9504,1622,5608,10617
28,3,1217,406,1471,19057,743
19,12,4379,9788,1627,18358,2905
30,3,358,5927,1044,15040,1550
22,10,474,9396,2384,23168,8859
41,11,2744,7280,2383,18011,11942
64,3,202,9129,693,10072,5263
70,5,1342,3615,1699,13946,12005
37,12,941,4486,1979,5116,5441
38,16,1486,2289,1356,6660,5791
38,4,2022,6503,93,15498,5576
57,2,3358,7458,2488,8511,6189
51,8,1962,9902,10,24424,3710
39,12,1904,7520,2211,2739,3878
25,10,3567,9976,2443,6866,7149
35,10,1806,4554,2447,15586,9491
42,17,1695,1029,2320,166,7241
57,8,788,4601,729,10151,13219
59,6,2183,3100,1649,19540,10354
63,6,4690,1722,1753,9435,14557
58,12,3765,223,1088,6111,8779
41,11,1018,3725,875,15863,538
56,15,3984,8371,736,501,7591
28,10,4050,1219,2032,24169,8075
29,6,2436,4066,1949,21616,13121
53,15,1142,8365,1501,229,11749
66,10,205,6493,2467,12300,13449
26,19,4121,1035,791,16914,11286
24,4,4271,9392,788,22251,11515
49,4,321,2923,526,20569,256
38,13,4132,5510,246,808,12553
29,3,2667,996,1990,13799,9910
34,12,3637,4928,225,6774,9348
37,11,102,295,204,17186,7082
38,3,3544,9425,1728,17908,6387
52,13,556,9137,88,3961,5274
33,18,2862,9094,2288,16446,9655
55,20,3754,699,2099,11089,9680
65,1,3116,9339,2281,11319,8032
44,20,2403,471,1661,24005,709
25,10,3601,4150,1562,18286,12689
42,8,3292,2023,1182,9836,6142
44,13,4805,439,886,1069,12609
20,4,247,5827,1840,24142,5574
24,4,1287,5301,320,7657,13775
17,1,3703,3826,1175,3237,14984
50,9,2060,3379,1106,6539,4865
41,19,2306,305,2067,22351,10743
57,5,2454,4720,483,9391,9339
22,15,392,6260,2280,14598,13958
59,6,2118,2071,150,14644,5017
19,10,4683,144,1195,3336,8453
18,2,561,1506,2336,22209,580
36,17,2146,6012,21,9709,6451
46,16,1455,3303,1800,16923,14340
40,1,1630,6769,308,3059,10666
44,3,112,8485,1734,10916,8741
53,11,1834,6251,1310,4573,14289
35,20,756,3865,491,21254,8757
37,19,595,6344,336,24969,8991
64,7,4358,9299,166,17727,501
21,12,2636,6598,1432,9519,14044
66,4,1489,6238,562,1027,10835
67,4,595,6604,2137,11987,9904
68,13,2260,8309,976,11472,2087
35,6,4426,3390,2457,12574,3035
27,6,2634,7992,2456,18606,2787
31,7,963,8103,577,5807,4002
29,6,2621,5877,611,16331,13023
42,15,2668,8181,1214,5537,13608
53,12,1817,7186,1277,12214,2102
69,11,1867,6533,1878,6883,9373
21,20,767,3977,1027,5905,3500
36,16,754,13,2495,1454,4885
45,2,1432,5006,1336,14728,4966
26,11,3680,5088,977,5511,10220
53,5,3011,255,723,6899,9586
65,6,2115,8280,2491,13456,3739
64,16,764,3572,1511,20519,14732
29,19,2347,2964,1595,1601,6854
44,9,4832,3757,1770,2465,11625
64,7,1286,9049,1190,8025,6722
27,16,2858,4075,2216,14000,13955
19,5,4434,2109,208,14441,1018
19,15,1756,2323,570,19918,1133
67,6,4631,31,2130,18748,4462
49,19,817,4504,2329,1389,8949
26,7,3397,1512,426,16411,10840
51,11,1737,294,1751,22860,7168
47,15,4410,6874,1647,13972,10275
46,20,4901,8962,1965,21965,11928
63,12,528,3416,1333,1632,10035
30,16,4982,7060,2331,8953,13538
47,15,2611,8136,279,10090,13545
34,19,4144,4272,1548,11352,14008
55,20,1844,2721,788,9367,7115
58,17,3628,5208,626,1271,5562
20,4,862,5027,1921,19632,6786
21,20,1345,6907,1908,5004,992
39,8,2551,7422,2228,24680,12035
25,14,3224,7751,1177,1628,1690
63,8,3737,2544,1212,17023,2288
59,9,4317,2422,159,17233,853
28,3,375,9067,119,8095,14913
23,17,3949,7384,1973,18673,3892
44,20,2049,1654,1824,6801,13432
36,5,4997,9301,80,17441,2059
43,13,920,4388,1537,7335,4243
64,16,253,9229,2006,1144,11895
62,7,3969,4539,1277,24040,4541
21,9,3854,5356,658,1931,3504
32,11,3128,1560,1776,5773,12275
43,4,2059,1645,1563,274,12815
57,15,2466,4922,1153,7159,11555
63,3,965,3198,2020,18252,3956
36,6,733,5078,2300,7176,633
21,9,106,6286,1519,24279,2385
59,7,441,4694,1589,13399,4976
69,19,150,4014,1400,3278,2615
17,17,2467,2860,1070,3610,9035
56,2,4272,5681,1278,20469,14870
56,18,1767,5475,1719,4621,9744
45,8,2360,8144,1294,11242,10488
24,1,2057,3413,1,22970,9525
69,12,811,9275,1049,13710,3116
45,7,1680,8287,698,3346,1014
30,17,753,1694,721,1697,5685
31,13,1290,9136,670,22729,5912
28,19,4270,4854,1359,16751,11515
38,14,3467,6546,2254,24199,11655
62,17,4723,5895,1454,14388,3758
30,10,3496,1911,555,17522,6827
20,10,1410,1253,1158,10105,8752
53,19,1080,5207,1527,2213,481
26,3,1177,7049,1253,2202,13617
60,1,4117,3589,15,18422,5871
44,16,2448,2938,1003,16552,10896
45,9,3088,4294,609,13564,6985
22,6,2291,7296,2490,20694,7788
18,13,2203,6341,226,5768,6769
39,18,1874,7763,2144,10135,4561
27,13,829,7075,778,24633,10992
28,9,2052,655,2428,1030,2583
21,15,1404,6885,380,9273,6942
32,17,790,1390,2081,20849,6457
22,3,4377,5469,1744,2236,1146
61,20,4229,3812,1439,14506,8945
66,13,2308,4177,1423,10368,1316
23,8,1381,786,1749,14944,14802
25,10,4299,4843,2206,18107,4414
32,14,434,2676,2402,17830,6933
17,20,351,2753,1262,9461,9602
19,11,1844,1455,2278,5404,3778
52,12,3775,308,1412,12947,1774
16,6,3424,4762,709,14556,5007
50,5,3095,2693,746,798,677
69,4,4392,1,1480,17286,583
62,5,2955,2310,280,8029,13342
58,5,1913,193,655,4060,8269
42,17,1192,9101,969,3589,6786
61,20,4873,2756,1804,12453,10220
51,4,3213,111,895,6014,6526
61,14,3254,7051,1517,3299,11207
42,13,1822,2610,2412,16199,4287
65,1,4766,1243,1891,14780,8020
25,3,2348,783,2336,6910,12690
57,7,1007,2086,541,9289,10932
39,9,161,5662,2197,19545,3424
35,1,2882,2632,1689,4075,8896
61,10,4996,4396,892,17429,5843
51,12,4325,1449,2428,8946,11223
63,12,4976,7141,1557,2179,10135
37,8,583,2131,1539,15946,603
44,14,2475,5027,1730,2379,9607
52,1,4945,2606,72,21928,6367
70,17,4667,207,2229,21548,7727
19,14,4537,6814,562,10999,11315
28,19,3977,2366,1983,18351,7422
44,8,3810,4856,1296,8151,5484
20,15,1045,468,1191,21957,4055
62,18,3094,1309,1354,5385,10418
57,20,2508,9047,329,6218,4706
60,2,1322,8024,1617,16241,8318
20,7,3016,491,323,10943,4516
57,18,3184,266,1193,22590,5444
17,19,4882,7071,899,16846,2493
51,12,286,1407,2021,24969,12849
63,4,4461,2050,374,1696,8594
64,19,1930,3652,2353,3464,9702
64,12,2313,619,2482,10068,3509
23,2,716,3240,11,5278,253
23,15,423,5980,1387,21661,5312
27,5,2527,5907,301,880,1319
50,8,817,9355,2102,24814,7119
48,9,2878,1446,1511,22811,4767
28,17,4429,6651,212,11011,11648
57,10,4472,22,978,19237,8931
29,7,3839,2427,1121,2203,10153
28,3,2469,5953,1948,12832,934
47,7,1437,7032,2355,1210,7807
61,18,823,7685,486,16480,8951
38,7,3905,6131,220,20118,1296
32,8,1258,98,1302,6206,12375
66,10,513,9583,2353,15196,13149
70,3,24,1080,394,23866,8732
66,12,821,2930,713,19983,1137
39,7,1690,8088,1912,4595,325
18,3,4093,3231,1102,20908,5117
58,17,1692,6094,2182,4325,7095
31,11,2644,4675,608,18692,3720
22,16,4221,3645,1244,18210,6327
67,15,3276,299,218,5574,6371
19,3,1048,702,683,12069,1390
17,7,4423,293,1356,16418,4307
61,10,630,2502,958,10608,1647
29,7,4865,9830,1734,2527,3655
68,12,1896,3562,2396,5031,10315
51,14,4385,9159,999,11612,3795
26,9,1715,3896,804,19349,5229
25,5,585,7274,2430,16850,11295
69,13,167,2032,1958,115,12655
45,17,3217,7082,1394,15828,9471
57,18,1198,7494,566,17872,9907
58,18,3698,8448,1282,15079,6556
29,5,681,4431,2136,13427,9189
49,1,542,8247,1179,12388,6768
48,6,1762,7477,1174,22579,13998
69,5,4918,6476,676,24798,5195
26,14,1765,6412,2195,24751,11715
52,12,1597,7296,131,7320,13626
50,1,2094,6420,940,4430,7531
50,19,4313,4621,104,17771,11370
23,10,1198,8190,2388,16603,3246
59,19,1551,8550,1239,6329,11126
42,10,4016,8141,1593,14802,6617
36,18,2742,8726,1214,14996,432
27,10,1748,1597,1478,22709,6527
53,18,2910,1587,924,11218,8006
61,13,2083,768,1637,20898,9915
22,3,3382,7816,66,24385,1224
34,7,974,3499,112,3746,9563
67,12,594,9920,2244,23500,9079
56,11,3810,8072,1772,4731,14549
31,15,2089,8987,1763,15113,14138
44,16,4928,2103,2097,19399,9162
51,16,759,2824,1974,5616,10938
52,4,2295,7828,2079,13654,14237
39,6,309,8764,1723,24836,3490
43,5,1504,1200,125,19340,13257
54,14,3951,7250,682,24514,4532
19,9,1606,1784,2274,3751,592
43,17,3061,9044,495,20647,14534
45,17,1259,3864,364,22994,12193
58,19,2537,4556,975,17810,9978
51,5,3270,9783,1954,17622,6799
61,8,4144,2252,1480,1487,12001
69,6,4584,5836,415,14955,6959
31,18,4932,6648,816,18640,1158
20,13,4243,3678,974,1877,611
46,6,3981,1354,1876,21933,4845
57,4,3805,8871,323,22798,13334
38,10,4188,7250,547,2452,1270
42,13,1587,6472,206,1331,1557
19,20,4762,2663,243,21914,4798
64,16,4072,6187,393,14191,14965
16,1,4497,2242,546,11720,3325
27,4,4793,3132,591,7926,10995
64,1,3104,9404,1147,19357,4388
69,12,2888,5056,530,9393,6235
68,11,1930,4612,1414,9516,1489
65,4,1894,1226,1062,18283,7872
43,11,2170,8860,1176,24787,9346
49,7,4710,2970,1230,9954,14606
51,11,243,5804,1657,6359,3629
56,3,3572,2825,1449,13750,9317
58,12,831,5829,358,19065,13843
55,7,1604,853,2448,21967,1239
56,5,1322,1342,503,14423,3884
45,12,2625,1404,600,4561,9708
30,14,640,434,278,11078,3388
16,12,1849,1141,2342,19881,10539
32,3,1752,632,177,2760,9629
67,4,1613,5374,529,19849,653
26,11,3892,5022,1229,20285,253
23,2,265,2172,1930,2554,409
51,16,295,1454,260,14433,5614
69,11,3420,5044,300,14909,11356
67,13,1422,1034,952,3447,1966
21,8,215,6901,2362,17891,12801
38,1,4966,3096,145,14169,12657
30,14,3780,1997,1627,13559,13033
64,8,3574,1176,1903,19263,5434
51,11,831,5821,1470,17773,3782
65,1,36,8698,1448,5906,7172
36,6,470,4329,2131,2439,2376
31,6,3476,5591,2166,18199,14285
61,1,1012,7082,122,9185,12416
32,6,3805,9745,798,741,1684
66,20,2425,9312,1297,15235,9734
60,5,4963,6292,277,8719,14085
27,18,608,3981,1677,24062,7191
20,17,3300,175,1494,23964,2343
42,8,3653,3513,1147,16630,13019
37,2,4923,8612,565,12952,4228
22,10,1946,8914,2191,3094,616
18,3,4164,6488,511,12449,983
58,11,3516,6500,1661,17472,7585
48,3,2738,1153,1496,4759,11918
54,20,2597,8902,1030,3079,7222
70,3,4919,7714,1599,11502,14827
26,10,615,8778,1937,12510,10920
46,20,1519,2646,1228,17178,2474
65,13,1178,3792,2445,21598,2735
22,2,4672,3218,305,13515,10136
24,10,46,1100,2244,18822,14822
69,20,3306,8582,1488,5224,3641
33,14,4104,1081,1992,19042,14107
48,9,3281,8430,73,1670,2946
37,13,2895,5865,2279,17664,11120
69,19,2120,887,1941,12326,7656
44,8,1091,8333,2298,18272,10337
59,14,2094,3984,1851,18783,11281
58,17,1191,8695,97,13539,8949
28,13,2358,4003,1504,19289,6883
18,19,3837,6735,2034,2940,10307
27,1,2370,91,444,9883,12708
38,16,3996,6968,1555,21467,9134
42,10,1973,9435,925,8258,14630
19,9,3588,145,128,9013,3777
28,17,796,2621,174,18437,9616
20,1,285,957,2168,5992,7469
35,2,4934,95,59,23379,3903
26,5,1713,4042,2389,6393,325
58,9,3855,8853,613,19883,10318
55,18,4887,7134,1400,9336,8645
63,12,1794,1498,708,24294,6131
56,16,3972,5870,1961,2346,1573
43,5,4383,3036,66,4911,11645
63,6,2158,9248,1630,13043,13260
70,7,3066,7139,24,18758,12162
18,11,3690,4724,1641,19038,3231
49,6,4970,3925,821,7401,11880
68,12,2365,6713,1247,100,13002
51,2,276,413,785,23073,5904
41,2,4812,5781,1202,2994,5078
60,14,2822,5592,944,8233,1744
22,13,1096,3051,975,17415,13521
52,20,2889,3038,928,20252,14154
45,12,218,563,740,15887,8877
70,2,4085,4765,1926,9534,1284
48,12,917,7768,1906,3408,8427
53,8,4678,1016,908,13375,14721
22,14,1505,6165,636,21046,1076
70,19,4599,5950,1263,9732,4811
70,15,4225,4139,2216,16025,268
26,15,4635,8514,2154,16295,9467
53,19,3025,3132,763,3260,13741
23,1,2440,4125,2337,13595,4075
64,4,3180,623,2154,23867,6495
48,12,3182,3880,1922,21508,5022
69,13,4860,3600,2218,3412,6728
26,11,1269,4551,1554,11023,9938
60,16,1201,5696,221,22314,3297
41,20,588,9289,1379,4262,12606
52,17,1885,4311,2067,9319,12182
46,20,3991,3477,561,21729,8236
56,7,4557,3762,2099,16817,8285
20,6,202,9877,2327,18301,7671
24,6,3159,6979,1770,20138,6701
62,12,2724,1205,300,11531,6692
53,14,624,5876,1778,21249,272
42,7,568,8161,619,18450,10725
19,17,4971,1276,2466,14640,5656
18,2,4207,26,1571,4769,1799
41,14,3600,5875,1154,20259,9975
27,5,4402,3334,1224,18421,4156
23,16,525,1721,44,23563,7633
57,20,1579,2653,1613,24435,11756
61,6,2329,81,862,10085,3677
51,3,260,1116,561,7151,10219
23,18,2270,2075,2367,11940,8822
44,2,2372,3174,50,908,11538
65,17,353,1957,1601,21985,4770
66,5,2929,4319,2489,4655,8331
48,16,720,6936,2158,15640,11889
27,12,997,3040,1577,8922,1394
45,2,4795,6305,2089,7458,10414
27,15,590,1527,1479,299,11568
64,7,2812,261,1548,14288,11233
66,18,4389,6990,1902,23195,7295
46,10,3585,229,691,16210,5467
35,7,4474,9718,260,14785,3736
56,20,1315,5006,1253,8646,11367
58,9,3710,9557,489,24603,3692
41,11,3063,1755,749,21364,12466
58,20,2540,3533,1713,23786,6484
16,16,2459,5451,2410,15576,824
42,20,2449,5483,1933,391,5460
47,5,41,9700,1474,13516,12181
46,14,2517,9826,1442,19910,9358
60,8,2494,9894,1222,23525,11386
55,5,1019,8517,1471,15622,9931
54,9,1403,695,448,149,8006
22,4,690,1843,566,24592,8697
16,5,1391,3416,752,18047,9690
36,15,2071,2343,2277,18534,6562
38,17,1610,9748,2359,24886,13727
50,13,562,217,1591,5843,4789
26,4,395,4441,2335,18400,12374
65,4,488,369,2379,14566,916
16,19,40,2329,899,10922,12133
60,4,4375,3890,1553,23928,14276
62,15,4095,4983,1910,22563,6921
39,11,3784,6808,1018,16181,11362
51,16,4686,6800,416,9296,11847
52,16,4965,3937,849,18407,11221
42,5,1555,2432,839,17679,7658
29,1,1811,6259,65,7816,9672
34,15,4781,8382,1384,15799,11077
54,18,3597,7500,642,24290,10591
24,15,3613,3204,1464,19564,1973
32,1,4175,857,924,4525,3901
69,15,4657,4791,633,12220,13380
25,17,2473,9344,2377,17069,2050
40,6,660,221,2283,24421,9150
49,9,2725,9732,2362,6716,13767
